Store,Dept,Date,Weekly_Sales,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month,Week,max,min,mean,median,std,Total_MarkDown
1,8,9/7/2021,38666.21,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,42663.75,31061.21,35718.25762,35356.12,2490.769188,12148.85
1,21,9/7/2021,8258.47,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,13551.98,5898.29,7808.450559,7662.31,1067.245018,12148.85
1,11,9/7/2021,23338.99,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,44553.45,16107.93,24919.27063,23607.73,6135.183123,12148.85
1,99,9/7/2021,0.05,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,2400,0.01,306.0910811,50,538.312246,12148.85
1,3,9/7/2021,18368.51,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,51159.17,6165.73,13150.47804,10366.85,8708.978853,12148.85
1,37,9/7/2021,2992.74,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,3816.82,1943.14,2800.495105,2776.22,369.59582,12148.85
1,12,9/7/2021,12566.45,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,15560.17,6605.12,10566.54531,10724.56,1743.067882,12148.85
1,28,9/7/2021,374.15,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,1151.63,258.1,593.113986,557.94,212.4368808,12148.85
1,30,9/7/2021,2669.67,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,5735,1986.16,3415.295035,3336.7,787.2616368,12148.85
1,72,9/7/2021,40231.04,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,203670.47,30051.47,47390.6449,41104.42,23056.47445,12148.85
1,6,9/7/2021,2576.64,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,28497.52,-139.65,4801.78014,4132.61,3317.432691,12148.85
1,67,9/7/2021,5341.21,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,21228.22,3796.96,7436.017343,6105.29,3552.203604,12148.85
1,42,9/7/2021,8003.46,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,10220.35,5756.34,7940.326224,7935.25,850.7052976,12148.85
1,81,9/7/2021,32542.87,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,36081.52,24041.67,29780.69657,29979.34,1849.372057,12148.85
1,97,9/7/2021,43039.76,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,43995.15,28457.31,35207.34881,35362.9,3388.496723,12148.85
1,33,9/7/2021,5001.36,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,14881.25,2350.29,5946.431189,5070.49,2494.816814,12148.85
1,20,9/7/2021,4342.34,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,7272.2,2464.49,4091.571538,3985.35,921.3118931,12148.85
1,1,9/7/2021,18322.37,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,57592.12,14537.37,22513.32294,18535.48,9854.349032,12148.85
1,23,9/7/2021,17406.85,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,62381,13053.74,21623.18469,20704.87,5973.220675,12148.85
1,44,9/7/2021,5269.35,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,9623.65,2940.67,4872.724406,4552.77,1159.512673,12148.85
1,79,9/7/2021,46501.08,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,48373.55,24738.86,33974.79294,32156.49,5728.899399,12148.85
1,60,9/7/2021,1116,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,2226.4,589.6,1020.995804,985.6,238.6568548,12148.85
1,45,9/7/2021,10.47,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,80.29,2.5,23.99507042,13.5,17.82806214,12148.85
1,17,9/7/2021,8712.44,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,19842,5913.51,9196.557902,8712.44,2025.029196,12148.85
1,83,9/7/2021,7176.66,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,9660.09,2847.62,5704.048951,5551.16,1172.912138,12148.85
1,56,9/7/2021,1166.8,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,16347.63,283.82,4000.480629,1980.42,4020.302475,12148.85
1,18,9/7/2021,4.97,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,53845.12,-1.27,7765.304425,2303.36,11435.69263,12148.85
1,54,9/7/2021,13.38,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,616,-50,90.92105263,53.16,99.55917105,12148.85
1,55,9/7/2021,8140.64,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,48876.91,6962.22,12817.84336,10911.03,6148.786846,12148.85
1,48,9/7/2021,1558,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,6445,-223,917.72792,641,890.8856952,12148.85
1,29,9/7/2021,3268.08,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,14065.97,2978.08,4651.04021,4158.06,1582.879201,12148.85
1,87,9/7/2021,56533.45,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,68503.09,18911.79,46006.2772,46467.94,9269.715751,12148.85
1,31,9/7/2021,1499.7,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,10581.34,901.11,2408.533287,1932.64,1599.208762,12148.85
1,46,9/7/2021,19145.58,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,54830.17,15209.45,19662.98986,18879.72,4418.225031,12148.85
1,32,9/7/2021,6857.35,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,43995.62,3152.72,8202.668392,6939.97,5041.978717,12148.85
1,59,9/7/2021,127.35,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,18016.74,107.13,857.7751049,354,1880.958217,12148.85
1,14,9/7/2021,13711.08,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,47983.72,9918.05,15268.55091,13579.21,5667.135875,12148.85
1,52,9/7/2021,1902.03,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,4205.67,1218.46,2355.439371,2231.45,678.9606435,12148.85
1,71,9/7/2021,2097.5,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,7561.4,1027.53,2732.473357,2577.78,1018.142751,12148.85
1,40,9/7/2021,61156.64,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,68569.53,48943.99,58510.40916,58214.46,4264.078123,12148.85
1,49,9/7/2021,12632.79,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,17190.6,7291.66,11437.93126,11313.7,2007.971573,12148.85
1,98,9/7/2021,11544.63,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,20732.04,8283.28,11827.77077,11424.42,2081.131442,12148.85
1,74,9/7/2021,11364.73,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,20182.75,7583.13,11652.82741,11361.36,2119.986325,12148.85
1,13,9/7/2021,44373.19,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,44863.15,32782.17,38692.88049,38347.52,2509.848052,12148.85
1,94,9/7/2021,70775.53,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,86052.03,45989.26,63180.56818,62767.87,6605.06502,12148.85
1,5,9/7/2021,18236.15,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,85676.09,11570.27,24257.94112,21183.42,11330.2865,12148.85
1,19,9/7/2021,1225.7,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,2600.99,489.9,1259.018531,1229.72,394.0272661,12148.85
1,2,9/7/2021,47344.5,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,65615.36,35819.83,46102.09042,45561.85,3440.673222,12148.85
1,10,9/7/2021,30851.75,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,43718.05,23058.41,31033.38636,30888.69,3509.190495,12148.85
1,82,9/7/2021,20542.29,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,63787.12,15881.65,20727.86091,19854.55,5896.743538,12148.85
1,58,9/7/2021,4830,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,7790,570,3372.474476,3296,1542.183327,12148.85
1,24,9/7/2021,5138.69,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,17223.95,2646.13,6187.38972,5164.1,2988.175068,12148.85
1,9,9/7/2021,42920.95,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,50675.72,11355.87,28062.05224,27333.83,8422.254593,12148.85
1,16,9/7/2021,20473.94,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,59543.22,4594.95,24151.06133,21143.58,15457.0226,12148.85
1,85,9/7/2021,3131.56,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,9020.76,2360.35,3685.875524,3422.49,1123.845618,12148.85
1,27,9/7/2021,1060.29,A,151315,83.96,3.73,222.4390153,6.908,1,2021,9,36,5131.93,623.57,1374.64965,1167,687.9051992,12148.85
1,20,9/14/2021,3548.56,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,7272.2,2464.49,4091.571538,3985.35,921.3118931,26754.14
1,42,9/14/2021,7563.72,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,10220.35,5756.34,7940.326224,7935.25,850.7052976,26754.14
1,96,9/14/2021,32864.96,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,52101.28,5265.09,33251.83164,32701.055,6028.14227,26754.14
1,21,9/14/2021,8013.36,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,13551.98,5898.29,7808.450559,7662.31,1067.245018,26754.14
1,28,9/14/2021,403.87,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,1151.63,258.1,593.113986,557.94,212.4368808,26754.14
1,44,9/14/2021,5406.78,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,9623.65,2940.67,4872.724406,4552.77,1159.512673,26754.14
1,40,9/14/2021,60364.66,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,68569.53,48943.99,58510.40916,58214.46,4264.078123,26754.14
1,5,9/14/2021,19369.52,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,85676.09,11570.27,24257.94112,21183.42,11330.2865,26754.14
1,22,9/14/2021,5462.99,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,20555.07,5133.32,8052.076154,7416.29,2567.297148,26754.14
1,24,9/14/2021,4980.64,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,17223.95,2646.13,6187.38972,5164.1,2988.175068,26754.14
1,48,9/14/2021,724,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,6445,-223,917.72792,641,890.8856952,26754.14
1,99,9/14/2021,0.03,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,2400,0.01,306.0910811,50,538.312246,26754.14
1,37,9/14/2021,2854.51,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,3816.82,1943.14,2800.495105,2776.22,369.59582,26754.14
1,8,9/14/2021,37346.83,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,42663.75,31061.21,35718.25762,35356.12,2490.769188,26754.14
1,41,9/14/2021,1382.99,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,4164.38,163.37,1064.76965,885.27,720.9332673,26754.14
1,91,9/14/2021,70429.68,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,76603.53,48263.59,64238.94343,64022.49,6063.276662,26754.14
1,34,9/14/2021,8723.62,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,17933,7074.5,11530.83168,11105.36,2451.833222,26754.14
1,52,9/14/2021,1830.37,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,4205.67,1218.46,2355.439371,2231.45,678.9606435,26754.14
1,85,9/14/2021,2608,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,9020.76,2360.35,3685.875524,3422.49,1123.845618,26754.14
1,32,9/14/2021,5000.5,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,43995.62,3152.72,8202.668392,6939.97,5041.978717,26754.14
1,97,9/14/2021,39216.22,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,43995.15,28457.31,35207.34881,35362.9,3388.496723,26754.14
1,17,9/14/2021,7075.73,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,19842,5913.51,9196.557902,8712.44,2025.029196,26754.14
1,9,9/14/2021,31882.98,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,50675.72,11355.87,28062.05224,27333.83,8422.254593,26754.14
1,98,9/14/2021,11646.84,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,20732.04,8283.28,11827.77077,11424.42,2081.131442,26754.14
1,49,9/14/2021,9414.79,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,17190.6,7291.66,11437.93126,11313.7,2007.971573,26754.14
1,27,9/14/2021,857.88,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,5131.93,623.57,1374.64965,1167,687.9051992,26754.14
1,35,9/14/2021,1547.07,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,4279,1341.83,2535.730909,2535.58,589.2246263,26754.14
1,54,9/14/2021,46.92,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,616,-50,90.92105263,53.16,99.55917105,26754.14
1,7,9/14/2021,15525.82,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,166697.72,9194.61,24566.48741,20212.71,18808.95846,26754.14
1,26,9/14/2021,6001.13,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,14479.39,4010.16,6767.997273,6253.05,1905.108021,26754.14
1,33,9/14/2021,4449.08,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,14881.25,2350.29,5946.431189,5070.49,2494.816814,26754.14
1,18,9/14/2021,649.09,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,53845.12,-1.27,7765.304425,2303.36,11435.69263,26754.14
1,36,9/14/2021,310.55,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,5850,64.5,1476.203566,1144,1139.133695,26754.14
1,23,9/14/2021,14172.52,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,62381,13053.74,21623.18469,20704.87,5973.220675,26754.14
1,13,9/14/2021,38759.47,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,44863.15,32782.17,38692.88049,38347.52,2509.848052,26754.14
1,67,9/14/2021,6359.63,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,21228.22,3796.96,7436.017343,6105.29,3552.203604,26754.14
1,10,9/14/2021,31705.09,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,43718.05,23058.41,31033.38636,30888.69,3509.190495,26754.14
1,81,9/14/2021,30417.19,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,36081.52,24041.67,29780.69657,29979.34,1849.372057,26754.14
1,31,9/14/2021,1365.52,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,10581.34,901.11,2408.533287,1932.64,1599.208762,26754.14
1,59,9/14/2021,208.58,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,18016.74,107.13,857.7751049,354,1880.958217,26754.14
1,6,9/14/2021,3073.31,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,28497.52,-139.65,4801.78014,4132.61,3317.432691,26754.14
1,14,9/14/2021,11596.1,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,47983.72,9918.05,15268.55091,13579.21,5667.135875,26754.14
1,60,9/14/2021,891,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,2226.4,589.6,1020.995804,985.6,238.6568548,26754.14
1,83,9/14/2021,6204.97,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,9660.09,2847.62,5704.048951,5551.16,1172.912138,26754.14
1,1,9/14/2021,19616.22,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,57592.12,14537.37,22513.32294,18535.48,9854.349032,26754.14
1,12,9/14/2021,10484.08,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,15560.17,6605.12,10566.54531,10724.56,1743.067882,26754.14
1,30,9/14/2021,2115.88,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,5735,1986.16,3415.295035,3336.7,787.2616368,26754.14
1,79,9/14/2021,33317.12,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,48373.55,24738.86,33974.79294,32156.49,5728.899399,26754.14
1,29,9/14/2021,3418.62,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,14065.97,2978.08,4651.04021,4158.06,1582.879201,26754.14
1,74,9/14/2021,9402.97,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,20182.75,7583.13,11652.82741,11361.36,2119.986325,26754.14
1,55,9/14/2021,7408.83,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,48876.91,6962.22,12817.84336,10911.03,6148.786846,26754.14
1,71,9/14/2021,1934.39,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,7561.4,1027.53,2732.473357,2577.78,1018.142751,26754.14
1,19,9/14/2021,733.78,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,2600.99,489.9,1259.018531,1229.72,394.0272661,26754.14
1,58,9/14/2021,4650,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,7790,570,3372.474476,3296,1542.183327,26754.14
1,94,9/14/2021,64491.29,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,86052.03,45989.26,63180.56818,62767.87,6605.06502,26754.14
1,87,9/14/2021,45670.34,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,68503.09,18911.79,46006.2772,46467.94,9269.715751,26754.14
1,2,9/14/2021,44493.61,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,65615.36,35819.83,46102.09042,45561.85,3440.673222,26754.14
1,46,9/14/2021,17207.35,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,54830.17,15209.45,19662.98986,18879.72,4418.225031,26754.14
1,25,9/14/2021,7541.58,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,17880.04,5272.76,10152.33678,10225.67,1975.402197,26754.14
1,80,9/14/2021,19345.96,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,22615.85,7320.66,17139.31462,16973.96,2414.333401,26754.14
1,16,9/14/2021,14646.37,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,59543.22,4594.95,24151.06133,21143.58,15457.0226,26754.14
1,72,9/14/2021,40346.48,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,203670.47,30051.47,47390.6449,41104.42,23056.47445,26754.14
1,4,9/14/2021,35044.06,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,47893.23,32497.43,36964.15448,36579.96,2930.698313,26754.14
1,82,9/14/2021,19937.48,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,63787.12,15881.65,20727.86091,19854.55,5896.743538,26754.14
1,56,9/14/2021,1742.34,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,16347.63,283.82,4000.480629,1980.42,4020.302475,26754.14
1,11,9/14/2021,17027.47,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,44553.45,16107.93,24919.27063,23607.73,6135.183123,26754.14
1,3,9/14/2021,14288.22,A,151315,74.97,3.717,222.5820193,6.908,0,2021,9,37,51159.17,6165.73,13150.47804,10366.85,8708.978853,26754.14
1,56,9/21/2021,1942.71,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,16347.63,283.82,4000.480629,1980.42,4020.302475,13831.4
1,82,9/21/2021,19511.41,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,63787.12,15881.65,20727.86091,19854.55,5896.743538,13831.4
1,18,9/21/2021,3361,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,53845.12,-1.27,7765.304425,2303.36,11435.69263,13831.4
1,96,9/21/2021,33452.24,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,52101.28,5265.09,33251.83164,32701.055,6028.14227,13831.4
1,58,9/21/2021,7790,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,7790,570,3372.474476,3296,1542.183327,13831.4
1,49,9/21/2021,9011.1,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,17190.6,7291.66,11437.93126,11313.7,2007.971573,13831.4
1,52,9/21/2021,1759.82,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,4205.67,1218.46,2355.439371,2231.45,678.9606435,13831.4
1,87,9/21/2021,50794.86,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,68503.09,18911.79,46006.2772,46467.94,9269.715751,13831.4
1,32,9/21/2021,5375.99,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,43995.62,3152.72,8202.668392,6939.97,5041.978717,13831.4
1,59,9/21/2021,171.44,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,18016.74,107.13,857.7751049,354,1880.958217,13831.4
1,48,9/21/2021,1101,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,6445,-223,917.72792,641,890.8856952,13831.4
1,24,9/21/2021,4979.52,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,17223.95,2646.13,6187.38972,5164.1,2988.175068,13831.4
1,46,9/21/2021,17162.62,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,54830.17,15209.45,19662.98986,18879.72,4418.225031,13831.4
1,93,9/21/2021,72668.61,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,97979.96,55082.4,71699.18238,72089.33,9300.200076,13831.4
1,85,9/21/2021,2799.37,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,9020.76,2360.35,3685.875524,3422.49,1123.845618,13831.4
1,16,9/21/2021,13415.51,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,59543.22,4594.95,24151.06133,21143.58,15457.0226,13831.4
1,9,9/21/2021,33889.72,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,50675.72,11355.87,28062.05224,27333.83,8422.254593,13831.4
1,27,9/21/2021,1047.27,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,5131.93,623.57,1374.64965,1167,687.9051992,13831.4
1,19,9/21/2021,1015.46,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,2600.99,489.9,1259.018531,1229.72,394.0272661,13831.4
1,29,9/21/2021,3683.28,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,14065.97,2978.08,4651.04021,4158.06,1582.879201,13831.4
1,31,9/21/2021,1490.66,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,10581.34,901.11,2408.533287,1932.64,1599.208762,13831.4
1,2,9/21/2021,43541.07,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,65615.36,35819.83,46102.09042,45561.85,3440.673222,13831.4
1,45,9/21/2021,52.35,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,80.29,2.5,23.99507042,13.5,17.82806214,13831.4
1,14,9/21/2021,12193.8,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,47983.72,9918.05,15268.55091,13579.21,5667.135875,13831.4
1,81,9/21/2021,29554.46,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,36081.52,24041.67,29780.69657,29979.34,1849.372057,13831.4
1,33,9/21/2021,4705.71,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,14881.25,2350.29,5946.431189,5070.49,2494.816814,13831.4
1,55,9/21/2021,10502.56,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,48876.91,6962.22,12817.84336,10911.03,6148.786846,13831.4
1,44,9/21/2021,5682.47,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,9623.65,2940.67,4872.724406,4552.77,1159.512673,13831.4
1,83,9/21/2021,5179.11,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,9660.09,2847.62,5704.048951,5551.16,1172.912138,13831.4
1,60,9/21/2021,702,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,2226.4,589.6,1020.995804,985.6,238.6568548,13831.4
1,20,9/21/2021,3532.28,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,7272.2,2464.49,4091.571538,3985.35,921.3118931,13831.4
1,17,9/21/2021,7143.59,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,19842,5913.51,9196.557902,8712.44,2025.029196,13831.4
1,4,9/21/2021,34507.34,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,47893.23,32497.43,36964.15448,36579.96,2930.698313,13831.4
1,42,9/21/2021,7062.59,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,10220.35,5756.34,7940.326224,7935.25,850.7052976,13831.4
1,7,9/21/2021,22542.44,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,166697.72,9194.61,24566.48741,20212.71,18808.95846,13831.4
1,35,9/21/2021,1341.83,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,4279,1341.83,2535.730909,2535.58,589.2246263,13831.4
1,91,9/21/2021,61875.25,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,76603.53,48263.59,64238.94343,64022.49,6063.276662,13831.4
1,94,9/21/2021,61873.33,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,86052.03,45989.26,63180.56818,62767.87,6605.06502,13831.4
1,1,9/21/2021,19251.5,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,57592.12,14537.37,22513.32294,18535.48,9854.349032,13831.4
1,6,9/21/2021,4159.51,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,28497.52,-139.65,4801.78014,4132.61,3317.432691,13831.4
1,5,9/21/2021,25798.78,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,85676.09,11570.27,24257.94112,21183.42,11330.2865,13831.4
1,8,9/21/2021,36404.63,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,42663.75,31061.21,35718.25762,35356.12,2490.769188,13831.4
1,74,9/21/2021,10745.38,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,20182.75,7583.13,11652.82741,11361.36,2119.986325,13831.4
1,72,9/21/2021,61883.75,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,203670.47,30051.47,47390.6449,41104.42,23056.47445,13831.4
1,11,9/21/2021,18161.43,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,44553.45,16107.93,24919.27063,23607.73,6135.183123,13831.4
1,98,9/21/2021,11034.2,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,20732.04,8283.28,11827.77077,11424.42,2081.131442,13831.4
1,3,9/21/2021,13403.63,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,51159.17,6165.73,13150.47804,10366.85,8708.978853,13831.4
1,67,9/21/2021,6504.48,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,21228.22,3796.96,7436.017343,6105.29,3552.203604,13831.4
1,21,9/21/2021,7085.79,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,13551.98,5898.29,7808.450559,7662.31,1067.245018,13831.4
1,79,9/21/2021,29389.5,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,48373.55,24738.86,33974.79294,32156.49,5728.899399,13831.4
1,13,9/21/2021,39746.87,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,44863.15,32782.17,38692.88049,38347.52,2509.848052,13831.4
1,23,9/21/2021,15702.02,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,62381,13053.74,21623.18469,20704.87,5973.220675,13831.4
1,41,9/21/2021,1320.89,A,151315,69.87,3.721,222.7818386,6.908,0,2021,9,38,4164.38,163.37,1064.76965,885.27,720.9332673,13831.4
